arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [3, 5, 7, 3, 3, 7, 5, 7, 5, 5, 3, 7, 7, 3, 5, 3, 5, 7, 5, 7], 'e': [4, 4, 6, 3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3, 3, 6, 6, 4, 6, 6], 'd': [2, 3, 3, 3, 4], 'r': [192]}",25.6166,264473792,7924152,77.91666667
"{'wid': None, 'ks': [3, 7, 7, 7, 5, 7, 7, 3, 7, 5, 7, 3, 7, 7, 7, 7, 5, 7, 3, 7], 'e': [3, 6, 4, 3, 4, 4, 3, 3, 4, 3, 3, 6, 3, 3, 4, 3, 4, 6, 4, 4], 'd': [2, 3, 3, 3, 4], 'r': [208]}",34.1235,339459712,7247960,79.375
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 7, 3, 7, 3, 3, 5, 5, 7, 5, 3, 5, 3, 7, 3], 'e': [6, 6, 4, 4, 3, 3, 3, 6, 3, 6, 4, 4, 6, 3, 3, 3, 4, 3, 6, 6], 'd': [2, 3, 3, 3, 4], 'r': [224]}",37.2223,398593888,7637896,78.02083333
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 7, 7, 5, 3, 3, 3, 7, 3, 7, 5, 3, 7, 3, 3], 'e': [3, 6, 4, 4, 4, 4, 6, 4, 3, 4, 3, 6, 4, 3, 4, 6, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 2], 'r': [160]}",19.5301,200398352,6412712,76.45833333
"{'wid': None, 'ks': [3, 5, 5, 7, 5, 3, 3, 3, 7, 7, 7, 7, 7, 7, 5, 3, 3, 3, 7, 7], 'e': [4, 4, 6, 3, 6, 3, 3, 4, 6, 4, 3, 3, 3, 6, 6, 3, 6, 3, 3, 3], 'd': [2, 3, 3, 4, 2], 'r': [176]}",23.7914,248108832,6400056,75.9375
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 7, 3, 5, 3, 3, 7, 5, 5, 3, 7, 5, 5, 7, 3, 7], 'e': [6, 4, 4, 6, 3, 3, 3, 6, 3, 6, 3, 3, 4, 3, 3, 3, 3, 6, 3, 6], 'd': [2, 3, 3, 4, 2], 'r': [192]}",25.2042,257298912,6043392,77.60416667
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 7, 7, 3, 7, 5, 7, 7, 7, 3, 3, 5, 5, 5, 5, 3], 'e': [4, 3, 3, 6, 6, 6, 6, 4, 6, 4, 4, 4, 6, 4, 3, 3, 6, 6, 4, 6], 'd': [2, 3, 3, 4, 2], 'r': [208]}",36.2927,375704064,6820016,80.52083333
"{'wid': None, 'ks': [3, 5, 5, 7, 3, 3, 3, 3, 5, 5, 3, 5, 3, 7, 5, 7, 5, 7, 5, 3], 'e': [4, 6, 6, 4, 4, 3, 6, 4, 6, 6, 4, 4, 3, 6, 6, 6, 3, 4, 3, 3], 'd': [2, 3, 3, 4, 2], 'r': [224]}",39.277,435254816,6707960,80.41666667
"{'wid': None, 'ks': [3, 3, 7, 5, 7, 3, 3, 7, 7, 3, 7, 5, 5, 3, 5, 3, 3, 3, 7, 5], 'e': [3, 3, 4, 4, 6, 6, 4, 6, 3, 3, 3, 4, 6, 3, 3, 6, 3, 4, 6, 6], 'd': [2, 3, 3, 4, 3], 'r': [160]}",18.6247,190795616,7155648,75.625
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 5, 5, 5, 5, 3, 5, 3, 3, 5, 5, 7, 7, 7, 5, 3], 'e': [6, 4, 3, 4, 3, 3, 3, 6, 3, 3, 6, 6, 6, 6, 4, 3, 4, 3, 6, 6], 'd': [2, 3, 3, 4, 3], 'r': [176]}",25.083,265772640,7183832,76.04166667
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 3, 3, 3, 7, 5, 3, 3, 7, 5, 7, 5, 5, 7, 3, 5], 'e': [3, 3, 3, 3, 3, 3, 4, 6, 3, 3, 6, 6, 6, 3, 3, 6, 6, 3, 4, 3], 'd': [2, 3, 3, 4, 3], 'r': [192]}",26.162,267058368,6835632,78.22916667
"{'wid': None, 'ks': [3, 5, 5, 7, 5, 7, 3, 7, 5, 5, 5, 3, 3, 5, 5, 3, 7, 7, 7, 7], 'e': [6, 3, 6, 3, 3, 3, 4, 6, 3, 4, 3, 4, 6, 3, 6, 3, 3, 4, 6, 3], 'd': [2, 3, 3, 4, 3], 'r': [208]}",32.7822,340171360,7159408,79.16666667
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 3, 5, 3, 7, 5, 3, 5, 3, 7, 3, 7, 5, 3, 7, 3], 'e': [6, 4, 4, 3, 6, 4, 6, 6, 3, 6, 6, 3, 3, 4, 4, 3, 4, 3, 3, 4], 'd': [2, 3, 3, 4, 3], 'r': [224]}",43.5437,428395328,6113336,79.16666667
"{'wid': None, 'ks': [7, 5, 5, 3, 5, 3, 3, 7, 3, 5, 3, 7, 3, 5, 5, 5, 7, 5, 5, 7], 'e': [4, 4, 6, 4, 6, 6, 3, 3, 4, 3, 6, 4, 3, 6, 3, 3, 6, 3, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [160]}",21.5903,217861936,7639440,75.83333333
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 3, 5, 3, 7, 7, 7, 3, 7, 3, 7, 3, 5, 5, 7, 7], 'e': [4, 4, 4, 4, 6, 3, 3, 4, 3, 4, 6, 4, 3, 6, 4, 6, 4, 6, 3, 6], 'd': [2, 3, 3, 4, 4], 'r': [176]}",27.3012,289499008,8585904,77.91666667
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 3, 7, 5, 5, 3, 7, 7, 3, 7, 7, 3, 3, 7, 5, 7], 'e': [4, 6, 6, 6, 6, 3, 4, 3, 3, 6, 4, 6, 6, 3, 6, 4, 4, 6, 3, 4], 'd': [2, 3, 3, 4, 4], 'r': [192]}",30.0024,335737216,7889992,78.125
"{'wid': None, 'ks': [3, 7, 7, 7, 7, 5, 3, 7, 3, 7, 7, 7, 5, 7, 3, 7, 3, 5, 3, 5], 'e': [4, 6, 3, 6, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 4, 6, 3], 'd': [2, 3, 3, 4, 4], 'r': [208]}",39.143,439163232,8432040,80.41666667
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 3, 3, 5, 7, 7, 7, 7, 3, 7, 7, 5, 5, 3, 3, 3], 'e': [3, 6, 6, 4, 3, 6, 6, 4, 4, 6, 6, 6, 4, 3, 3, 3, 3, 3, 6, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",37.7498,411664832,7722904,78.75
"{'wid': None, 'ks': [3, 5, 5, 5, 3, 5, 5, 3, 7, 3, 7, 5, 3, 5, 3, 5, 7, 3, 3, 3], 'e': [6, 4, 4, 6, 4, 3, 6, 4, 3, 3, 6, 6, 3, 4, 3, 4, 3, 3, 6, 4], 'd': [2, 3, 4, 2, 2], 'r': [160]}",18.0412,172511456,5100384,73.64583333
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 5, 7, 7, 3, 3, 3, 7, 7, 5, 7, 3, 7, 3, 3, 3], 'e': [3, 6, 6, 4, 4, 4, 6, 3, 3, 3, 3, 3, 6, 6, 4, 3, 4, 6, 6, 3], 'd': [2, 3, 4, 2, 2], 'r': [176]}",26.6381,238991840,6321776,76.14583333
"{'wid': None, 'ks': [5, 7, 3, 3, 3, 3, 5, 5, 3, 5, 7, 5, 7, 5, 3, 5, 7, 7, 5, 7], 'e': [4, 4, 4, 4, 6, 4, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 4], 'd': [2, 3, 4, 2, 2], 'r': [192]}",27.259,272620992,6538248,78.64583333
"{'wid': None, 'ks': [5, 3, 3, 3, 5, 5, 3, 7, 3, 7, 5, 5, 5, 7, 7, 3, 5, 5, 5, 7], 'e': [6, 6, 4, 4, 6, 6, 3, 6, 4, 4, 6, 6, 3, 3, 6, 3, 6, 3, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [208]}",31.1139,328903680,5455976,78.33333333
"{'wid': None, 'ks': [5, 7, 3, 7, 3, 5, 3, 3, 3, 7, 5, 3, 3, 3, 7, 3, 5, 3, 3, 3], 'e': [4, 4, 3, 4, 4, 6, 3, 6, 4, 3, 3, 3, 6, 4, 6, 4, 3, 6, 6, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",32.2842,325434208,5870840,79.47916667
"{'wid': None, 'ks': [7, 5, 3, 5, 3, 7, 7, 3, 3, 5, 3, 5, 3, 5, 7, 3, 5, 7, 5, 5], 'e': [3, 3, 3, 6, 6, 3, 4, 6, 3, 6, 4, 3, 6, 4, 6, 6, 3, 3, 6, 6], 'd': [2, 3, 4, 2, 3], 'r': [160]}",19.5487,173643424,6370680,73.95833333
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 3, 3, 5, 7, 3, 5, 3, 7, 3, 3, 3, 7, 3, 5, 7], 'e': [3, 3, 3, 4, 6, 6, 4, 4, 4, 3, 4, 6, 3, 3, 4, 3, 4, 4, 3, 4], 'd': [2, 3, 4, 2, 3], 'r': [176]}",20.7618,202011872,5689600,75.20833333
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 5, 7, 5, 7, 3, 5, 3, 7, 5, 7, 7, 5, 5, 5, 7], 'e': [4, 4, 6, 3, 6, 4, 3, 4, 4, 3, 4, 3, 3, 6, 4, 6, 6, 6, 4, 3], 'd': [2, 3, 4, 2, 3], 'r': [192]}",25.7411,265619136,7004776,77.8125
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 7, 3, 7, 3, 3, 5, 5, 7, 7, 3, 3, 5, 7, 7, 5], 'e': [3, 3, 4, 6, 3, 6, 6, 3, 4, 4, 3, 6, 4, 3, 4, 6, 4, 3, 6, 3], 'd': [2, 3, 4, 2, 3], 'r': [208]}",30.2085,295754208,6353848,78.22916667
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 7, 3, 7, 3, 5, 7, 5, 5, 7, 3, 3, 7, 5, 5], 'e': [4, 3, 6, 6, 3, 6, 4, 4, 3, 3, 3, 6, 3, 4, 3, 3, 4, 3, 4, 4], 'd': [2, 3, 4, 2, 3], 'r': [224]}",31.5231,314527136,5775840,78.125
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 5, 5, 3, 7, 3, 7, 5, 7], 'e': [3, 6, 4, 4, 4, 6, 3, 6, 4, 6, 6, 6, 3, 3, 3, 6, 4, 6, 6, 4], 'd': [2, 3, 4, 2, 4], 'r': [160]}",20.1293,199285376,7704696,75.83333333
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 3, 7, 3, 3, 5, 5, 7, 5, 7, 7, 7, 3, 3, 5, 5], 'e': [3, 4, 6, 6, 6, 3, 4, 6, 4, 4, 4, 3, 3, 3, 3, 3, 6, 3, 6, 6], 'd': [2, 3, 4, 2, 4], 'r': [176]}",23.4797,240475488,7577480,76.14583333
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 7, 3, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 3, 7, 3], 'e': [6, 6, 3, 4, 4, 3, 4, 4, 3, 6, 3, 4, 6, 4, 6, 3, 6, 3, 6, 6], 'd': [2, 3, 4, 2, 4], 'r': [192]}",28.469,311637952,7955080,77.91666667
"{'wid': None, 'ks': [5, 7, 5, 3, 5, 7, 7, 7, 3, 5, 3, 5, 3, 7, 3, 5, 3, 5, 7, 3], 'e': [3, 3, 6, 3, 3, 6, 3, 3, 3, 6, 3, 4, 6, 3, 3, 4, 4, 3, 3, 6], 'd': [2, 3, 4, 2, 4], 'r': [208]}",30.4571,307299424,6784072,77.8125
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 7, 7, 7, 3, 3, 5, 7, 3, 7, 3, 3, 3, 5, 7], 'e': [6, 4, 6, 6, 3, 6, 3, 3, 4, 6, 6, 4, 6, 3, 4, 6, 6, 6, 6, 6], 'd': [2, 3, 4, 2, 4], 'r': [224]}",39.6155,435206656,8633448,79.6875
"{'wid': None, 'ks': [5, 7, 7, 3, 3, 5, 3, 7, 7, 5, 3, 3, 5, 7, 5, 3, 3, 5, 5, 7], 'e': [3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 3, 4, 3, 4, 6, 4, 3, 3, 6, 3], 'd': [2, 3, 4, 3, 2], 'r': [160]}",18.5002,172669088,5556360,75
"{'wid': None, 'ks': [5, 7, 7, 7, 7, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 7, 5, 7, 7, 3], 'e': [4, 6, 3, 4, 3, 3, 4, 6, 3, 6, 6, 4, 4, 4, 4, 6, 4, 3, 6, 3], 'd': [2, 3, 4, 3, 2], 'r': [176]}",25.5725,236891024,5531440,76.875
"{'wid': None, 'ks': [5, 5, 3, 5, 5, 3, 7, 3, 7, 3, 3, 5, 7, 5, 3, 3, 3, 7, 5, 7], 'e': [4, 3, 4, 6, 3, 3, 3, 3, 4, 4, 3, 3, 6, 6, 4, 6, 3, 3, 4, 6], 'd': [2, 3, 4, 3, 2], 'r': [192]}",24.3102,248754656,5729760,77.60416667
"{'wid': None, 'ks': [3, 3, 5, 3, 7, 3, 7, 5, 7, 7, 5, 7, 5, 5, 7, 7, 3, 5, 5, 3], 'e': [3, 4, 6, 6, 6, 4, 4, 6, 4, 3, 4, 6, 4, 3, 3, 4, 6, 3, 4, 3], 'd': [2, 3, 4, 3, 2], 'r': [208]}",30.1222,301945472,5638416,78.33333333
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 3, 7, 5, 7, 7, 5, 7, 5, 3, 5, 3, 5, 7, 7], 'e': [6, 3, 4, 4, 6, 3, 3, 4, 6, 6, 6, 3, 4, 6, 6, 3, 4, 3, 6, 4], 'd': [2, 3, 4, 3, 2], 'r': [224]}",41.3468,428750304,6137392,79.375
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 3, 5, 3, 5, 7, 7, 5, 7, 3, 5, 3, 3, 3, 5, 3], 'e': [4, 4, 3, 3, 6, 3, 6, 4, 3, 6, 4, 6, 3, 6, 3, 6, 6, 3, 6, 4], 'd': [2, 3, 4, 3, 3], 'r': [160]}",20.5762,211599184,7143848,76.14583333
"{'wid': None, 'ks': [5, 5, 7, 3, 3, 7, 7, 3, 7, 3, 5, 5, 3, 3, 3, 5, 5, 7, 5, 5], 'e': [3, 3, 6, 6, 4, 4, 3, 3, 4, 4, 6, 3, 6, 6, 4, 4, 4, 6, 3, 4], 'd': [2, 3, 4, 3, 3], 'r': [176]}",23.7358,239530864,7058152,77.5
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 3, 3, 7, 5, 5, 3, 7, 7, 7, 7, 3, 5, 5, 7], 'e': [3, 4, 4, 4, 3, 3, 3, 6, 6, 3, 4, 4, 3, 6, 3, 4, 3, 6, 6, 4], 'd': [2, 3, 4, 3, 3], 'r': [192]}",25.6876,264465888,7361440,77.70833333
"{'wid': None, 'ks': [7, 3, 7, 3, 3, 7, 3, 7, 5, 3, 5, 7, 5, 7, 7, 5, 5, 5, 3, 5], 'e': [3, 4, 6, 4, 6, 4, 4, 3, 3, 4, 6, 6, 6, 6, 4, 4, 6, 4, 3, 3], 'd': [2, 3, 4, 3, 3], 'r': [208]}",33.978,365368704,6936056,78.95833333
"{'wid': None, 'ks': [5, 3, 3, 5, 3, 5, 5, 5, 7, 5, 5, 5, 5, 7, 7, 7, 3, 7, 5, 5], 'e': [4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 4, 6, 6, 3, 4, 4, 3, 6, 6], 'd': [2, 3, 4, 3, 3], 'r': [224]}",35.0823,366432000,6941320,79.16666667
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 3, 3, 3, 5, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5], 'e': [4, 3, 6, 3, 6, 3, 4, 6, 4, 3, 3, 3, 4, 3, 4, 4, 3, 6, 4, 3], 'd': [2, 3, 4, 3, 4], 'r': [160]}",20.2396,192619840,6981880,75.72916667
"{'wid': None, 'ks': [7, 3, 7, 3, 5, 5, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 3, 3, 7, 5], 'e': [4, 4, 6, 4, 6, 4, 6, 3, 4, 3, 4, 6, 3, 6, 4, 6, 3, 3, 6, 3], 'd': [2, 3, 4, 3, 4], 'r': [176]}",24.9328,265122352,7241928,75.83333333
"{'wid': None, 'ks': [5, 5, 7, 3, 7, 5, 7, 7, 7, 3, 5, 7, 3, 7, 7, 3, 3, 3, 7, 5], 'e': [3, 3, 3, 6, 3, 4, 3, 6, 4, 6, 6, 3, 6, 3, 4, 4, 3, 6, 6, 3], 'd': [2, 3, 4, 3, 4], 'r': [192]}",26.8174,281123552,7768120,78.125
"{'wid': None, 'ks': [7, 7, 3, 7, 3, 7, 3, 5, 7, 7, 5, 7, 3, 3, 3, 7, 3, 7, 5, 3], 'e': [6, 4, 3, 3, 3, 3, 6, 6, 3, 6, 6, 3, 3, 3, 3, 4, 3, 3, 4, 3], 'd': [2, 3, 4, 3, 4], 'r': [208]}",34.1413,352388064,6220000,78.125
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 3, 3, 5, 3, 3, 7, 3, 7, 3, 7, 7, 5, 7, 7], 'e': [6, 6, 4, 3, 4, 4, 3, 4, 3, 4, 6, 4, 6, 4, 4, 3, 3, 6, 4, 6], 'd': [2, 3, 4, 3, 4], 'r': [224]}",42.6236,457489504,8096312,78.95833333
"{'wid': None, 'ks': [3, 3, 5, 7, 7, 5, 7, 3, 5, 5, 7, 3, 7, 5, 7, 5, 7, 3, 7, 3], 'e': [4, 6, 4, 4, 4, 4, 3, 6, 6, 3, 6, 6, 6, 3, 4, 4, 3, 6, 3, 6], 'd': [2, 3, 4, 4, 2], 'r': [160]}",20.9317,213988928,6569824,77.08333333
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 5, 5, 5, 3, 3, 3, 7, 3, 3, 7, 3, 5, 3, 3, 7], 'e': [3, 6, 6, 3, 3, 6, 3, 4, 6, 4, 3, 4, 4, 6, 3, 3, 6, 3, 6, 3], 'd': [2, 3, 4, 4, 2], 'r': [176]}",22.7822,240056544,6144456,77.60416667
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 5, 3, 7, 5, 5, 3, 3, 7, 3, 3, 7, 3, 5, 7, 5], 'e': [4, 4, 6, 4, 6, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3, 3, 4, 3, 3, 4], 'd': [2, 3, 4, 4, 2], 'r': [192]}",27.2183,288963968,5872952,78.4375
"{'wid': None, 'ks': [5, 3, 3, 5, 3, 5, 5, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 5, 3, 5], 'e': [4, 3, 3, 6, 3, 6, 4, 3, 6, 3, 4, 6, 4, 4, 4, 3, 3, 3, 4, 4], 'd': [2, 3, 4, 4, 2], 'r': [208]}",28.8048,309932352,5597816,78.64583333
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 5, 7, 3, 7, 7, 3, 5, 3, 3, 7, 5, 7, 3, 3, 3], 'e': [6, 6, 4, 4, 4, 4, 3, 3, 3, 6, 4, 4, 6, 3, 3, 3, 3, 6, 6, 3], 'd': [2, 3, 4, 4, 2], 'r': [224]}",38.0031,407174528,6290240,79.47916667
"{'wid': None, 'ks': [3, 7, 5, 7, 3, 7, 5, 7, 7, 3, 3, 5, 3, 3, 7, 7, 7, 5, 5, 5], 'e': [3, 6, 6, 6, 4, 6, 3, 6, 6, 6, 6, 4, 6, 6, 6, 3, 3, 3, 3, 3], 'd': [2, 3, 4, 4, 3], 'r': [160]}",23.686,240181568,6829104,77.5
"{'wid': None, 'ks': [5, 3, 3, 7, 3, 7, 5, 3, 5, 3, 3, 3, 3, 5, 3, 3, 3, 5, 5, 3], 'e': [6, 4, 3, 3, 6, 4, 4, 3, 4, 6, 4, 4, 6, 3, 6, 3, 6, 6, 6, 6], 'd': [2, 3, 4, 4, 3], 'r': [176]}",25.7269,293762912,8183160,77.5
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 3, 3, 7, 7, 3, 3, 5, 7, 3, 7, 7, 5, 7, 3, 5], 'e': [6, 4, 6, 4, 3, 3, 4, 4, 3, 6, 6, 6, 4, 3, 6, 3, 4, 6, 4, 3], 'd': [2, 3, 4, 4, 3], 'r': [192]}",28.0585,315363200,7349776,78.33333333
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 3, 3, 3, 3, 5, 7, 7, 5, 7, 5, 7, 5, 3, 5, 5], 'e': [3, 6, 3, 6, 3, 4, 4, 3, 6, 3, 3, 4, 3, 4, 6, 4, 3, 3, 4, 4], 'd': [2, 3, 4, 4, 3], 'r': [208]}",33.5534,353909312,6522504,78.75
"{'wid': None, 'ks': [3, 5, 5, 3, 3, 5, 3, 3, 3, 5, 7, 7, 7, 5, 7, 7, 3, 3, 7, 7], 'e': [3, 3, 4, 6, 4, 6, 4, 4, 4, 6, 4, 3, 4, 4, 6, 6, 6, 3, 4, 3], 'd': [2, 3, 4, 4, 3], 'r': [224]}",42.7622,433482624,7361536,80.10416667
"{'wid': None, 'ks': [3, 5, 3, 3, 7, 7, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 7, 5, 5, 3], 'e': [3, 3, 6, 6, 6, 3, 3, 3, 6, 6, 3, 6, 4, 4, 6, 4, 6, 4, 3, 6], 'd': [2, 3, 4, 4, 4], 'r': [160]}",21.1932,223649072,8136704,76.45833333
"{'wid': None, 'ks': [5, 5, 5, 3, 7, 5, 5, 7, 7, 3, 3, 7, 3, 3, 7, 3, 3, 7, 3, 5], 'e': [4, 3, 6, 3, 6, 6, 6, 6, 6, 3, 6, 4, 4, 4, 4, 6, 4, 3, 3, 3], 'd': [2, 3, 4, 4, 4], 'r': [176]}",26.6763,284515456,7002960,77.70833333
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 7, 3, 5, 7, 7, 3, 3, 3, 3, 3, 5, 7, 5, 5, 3], 'e': [6, 6, 4, 3, 3, 3, 6, 3, 3, 3, 6, 4, 4, 3, 3, 3, 4, 4, 6, 6], 'd': [2, 3, 4, 4, 4], 'r': [192]}",27.1498,312621440,7987696,77.5
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 7, 5, 3, 3, 3, 7, 3, 7, 7, 7, 3, 3, 7, 3, 5], 'e': [4, 4, 3, 6, 4, 3, 6, 3, 3, 4, 4, 3, 4, 3, 4, 6, 3, 6, 4, 6], 'd': [2, 3, 4, 4, 4], 'r': [208]}",36.4146,393988384,8380032,80.10416667
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 3, 7, 5, 7, 5, 3, 7, 3, 7, 7, 7, 5, 3, 5, 7], 'e': [4, 4, 3, 3, 6, 6, 6, 3, 3, 6, 6, 3, 4, 6, 4, 4, 6, 4, 4, 3], 'd': [2, 3, 4, 4, 4], 'r': [224]}",44.1763,487282560,7790696,79.58333333
"{'wid': None, 'ks': [5, 3, 7, 3, 7, 3, 3, 5, 3, 5, 7, 5, 7, 7, 7, 5, 7, 5, 5, 7], 'e': [6, 3, 6, 3, 6, 6, 3, 3, 3, 4, 4, 4, 4, 3, 6, 6, 4, 6, 3, 6], 'd': [2, 4, 2, 2, 2], 'r': [160]}",17.8611,166913728,5733696,73.95833333
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 5, 7, 3, 7, 3, 7, 3, 7, 5, 5, 7, 7, 3, 3, 3], 'e': [4, 4, 4, 3, 6, 3, 3, 4, 3, 3, 6, 6, 3, 4, 4, 3, 4, 3, 4, 3], 'd': [2, 4, 2, 2, 2], 'r': [176]}",21.4216,191178864,4977696,74.79166667
"{'wid': None, 'ks': [5, 5, 3, 5, 7, 7, 5, 7, 3, 5, 5, 3, 7, 3, 7, 7, 7, 5, 3, 5], 'e': [4, 6, 3, 4, 6, 3, 4, 4, 4, 6, 3, 4, 6, 6, 3, 3, 6, 4, 4, 3], 'd': [2, 4, 2, 2, 2], 'r': [192]}",29.0579,282189504,6052768,78.02083333
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 7, 3, 7, 7, 3, 3, 5], 'e': [3, 6, 3, 3, 3, 4, 4, 4, 4, 4, 6, 4, 4, 3, 3, 6, 6, 4, 4, 3], 'd': [2, 4, 2, 2, 2], 'r': [208]}",29.3977,280222528,5459920,79.16666667
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 3, 3, 5, 7, 7, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3], 'e': [6, 4, 3, 4, 3, 6, 4, 4, 3, 4, 6, 4, 4, 3, 4, 3, 4, 4, 4, 6], 'd': [2, 4, 2, 2, 2], 'r': [224]}",31.0931,301530432,5171384,77.5
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 5, 3, 7, 5, 5, 3, 5, 3, 3, 5, 5, 3, 7, 5, 5], 'e': [4, 6, 6, 3, 3, 3, 3, 6, 6, 3, 3, 4, 4, 4, 4, 3, 6, 4, 4, 3], 'd': [2, 4, 2, 2, 3], 'r': [160]}",20.6047,190702768,6175136,74.6875
"{'wid': None, 'ks': [5, 3, 3, 5, 3, 7, 5, 5, 7, 7, 3, 7, 7, 5, 7, 5, 5, 5, 5, 5], 'e': [6, 6, 3, 4, 3, 6, 3, 4, 3, 3, 3, 6, 6, 6, 4, 4, 6, 3, 4, 6], 'd': [2, 4, 2, 2, 3], 'r': [176]}",27.2187,244846368,6397072,75.9375
"{'wid': None, 'ks': [5, 7, 3, 3, 5, 3, 5, 5, 3, 7, 3, 7, 5, 5, 3, 3, 3, 5, 3, 7], 'e': [6, 3, 6, 4, 6, 6, 4, 4, 4, 6, 6, 3, 4, 3, 6, 4, 4, 3, 4, 4], 'd': [2, 4, 2, 2, 3], 'r': [192]}",27.3204,261367424,5649072,76.875
"{'wid': None, 'ks': [7, 5, 5, 3, 3, 3, 7, 7, 5, 5, 5, 5, 7, 7, 7, 5, 7, 3, 7, 7], 'e': [6, 6, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 4, 4, 4, 6, 4, 3, 6, 4], 'd': [2, 4, 2, 2, 3], 'r': [208]}",34.3355,325159040,6227664,78.125
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 7, 7, 7, 3, 3, 7, 7, 7, 5, 5, 5, 3, 3, 7, 3], 'e': [3, 4, 3, 3, 6, 4, 6, 4, 6, 3, 3, 3, 4, 6, 4, 6, 3, 3, 6, 3], 'd': [2, 4, 2, 2, 3], 'r': [224]}",36.6345,347705824,6430064,78.02083333
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 5, 3, 3, 7, 5, 5, 7, 7, 3, 7, 5, 7, 3, 3, 3], 'e': [6, 3, 6, 3, 4, 4, 3, 4, 4, 3, 4, 6, 6, 4, 4, 3, 3, 4, 6, 4], 'd': [2, 4, 2, 2, 4], 'r': [160]}",20.7466,191430752,6997120,74.6875
"{'wid': None, 'ks': [3, 5, 5, 3, 7, 7, 7, 5, 7, 7, 5, 5, 7, 5, 7, 5, 3, 7, 7, 3], 'e': [6, 6, 3, 3, 4, 6, 4, 4, 6, 3, 6, 3, 3, 4, 6, 4, 6, 3, 3, 3], 'd': [2, 4, 2, 2, 4], 'r': [176]}",25.5308,248601664,6176640,75.41666667
"{'wid': None, 'ks': [3, 5, 3, 3, 5, 7, 3, 3, 5, 5, 3, 3, 7, 3, 7, 7, 3, 5, 3, 3], 'e': [3, 6, 3, 6, 4, 3, 6, 3, 4, 3, 3, 6, 6, 3, 6, 3, 4, 6, 4, 3], 'd': [2, 4, 2, 2, 4], 'r': [192]}",26.7648,249242752,6813688,77.60416667
