,time,train_ratio,args.mtl_ratio,test accuracy,max valid acc,train_loss,val_loss,best epoch,,,
lstm_64_,2021031422063636,"[100, 200, 500]","[0.3333, 0, 0.3333, 0.3333]","[0.9523927855711423, 0.4305170340681363, 0.9668336673346694, 0.9643366733466934]","[0.9544974874371859, 0.4337185929648241, 0.9682663316582915, 0.9677386934673367]","tensor([0.0081, 3.4439, 0.0060, 0.0038], device='cuda:0')","tensor([ 0.4204, 23.1326,  0.3741,  0.2078], device='cuda:0')",93
lstm_64_,2021031422064747,"[200, 200, 500]","[0.3333, 0, 0.3333, 0.3333]","[0.9701042084168336, 0.5165490981963928, 0.9843086172344689, 0.9831142284569139]","[0.9706030150753768, 0.5179145728643216, 0.982713567839196, 0.9851758793969849]","tensor([2.1326e-03, 2.4622e+00, 8.4981e-04, 4.7987e-04], device='cuda:0')","tensor([ 0.2313, 16.1704,  0.1567,  0.0685], device='cuda:0')",87
lstm_64_,2021031422065757,"[400, 200, 500]","[0.3333, 0, 0.3333, 0.3333]","[0.9754869739478957, 0.49044488977955913, 0.9861442885771543, 0.987503006012024]","[0.9787688442211055, 0.4906030150753769, 0.9869095477386934, 0.9874120603015075]","tensor([5.6901e-03, 2.4369e+00, 2.3036e-03, 1.5749e-03], device='cuda:0')","tensor([ 0.2016, 17.2060,  0.1707,  0.0551], device='cuda:0')",28

lstm_64,2021031411035151,"[400, 200, 500]","[1, 0, 0, 0]","[0.9739599198396793, 0.6910060120240481, 0.5027374749498998, 0.49407214428857715]","[0.9779899497487438, 0.6861557788944723, 0.5012562814070352, 0.4913065326633166]","tensor([0.0064, 1.8597, 2.2867, 2.6175], device='cuda:0')","tensor([ 0.1879, 12.4130, 20.0559, 18.8597], device='cuda:0')",23
lstm_64,2021031411040505,"[200, 200, 500]","[1, 0, 0, 0]","[0.9702845691382765, 0.4785490981963928, 0.7079919839679358, 0.5079478957915832]","[0.9719849246231156, 0.48773869346733667, 0.7220603015075376, 0.5054020100502512]","tensor([0.0037, 2.4147, 1.4766, 2.5254], device='cuda:0')","tensor([ 0.2915, 15.9475, 14.7467, 16.7472], device='cuda:0')",50
lstm_64,2021031411042424,"[100, 200, 500]","[1, 0, 0, 0]","[0.9546653306613226, 0.4774428857715431, 0.4945851703406814, 0.4534188376753507]","[0.9606532663316583, 0.4853768844221106, 0.4921356783919598, 0.4471859296482412]","tensor([1.7515e-03, 2.7583e+00, 3.5415e+00, 2.7714e+00], device='cuda:0')","tensor([ 0.3076, 17.2786, 31.9765, 20.4449], device='cuda:0')",98
lstm_64,2021031411043737,"[50, 200, 500]","[1, 0, 0, 0]","[0.9292024048096192, 0.5095310621242485, 0.5112905811623246, 0.5674028056112225]","[0.9341959798994975, 0.5094472361809045, 0.5138693467336684, 0.5784673366834171]","tensor([0.0102, 2.5799, 1.7305, 2.3358], device='cuda:0')","tensor([ 0.6999, 18.5025, 17.9693, 14.8394], device='cuda:0')",93
# "[0.3333, 0, 0.3333, 0.3333]"
lstm_64_True2021031422062323,2021031508423838,"[50, 200, 500]","[1, 0, 0, 0]","[0.9217434869739479, 0.4893507014028056, 0.9466372745490982, 0.9402404809619238]","[0.9232914572864321, 0.4893718592964824, 0.9514321608040202, 0.9454773869346733]","tensor([0.0213, 3.7093, 0.0111, 0.0141], device='cuda:0')","tensor([ 0.9373, 28.9030,  0.6314,  0.5322], device='cuda:0')",1
lstm_64_True2021031422063636,2021031508432121,"[100, 200, 500]","[1, 0, 0, 0]","[0.9522605210420841, 0.4305170340681363, 0.9668336673346694, 0.9643366733466934]","[0.9548743718592965, 0.4337185929648241, 0.9682663316582915, 0.9677386934673367]","tensor([0.0082, 3.4438, 0.0059, 0.0037], device='cuda:0')","tensor([ 0.4200, 23.1326,  0.3741,  0.2078], device='cuda:0')",29
lstm_64_True2021031422064747,2021031508445757,"[200, 200, 500]","[1, 0, 0, 0]","[0.9699519038076152, 0.5165490981963928, 0.9843086172344689, 0.9831142284569139]","[0.9705778894472362, 0.5179145728643216, 0.982713567839196, 0.9851758793969849]","tensor([1.9599e-03, 2.4627e+00, 1.1124e-03, 4.2750e-04], device='cuda:0')","tensor([ 0.2318, 16.1704,  0.1567,  0.0685], device='cuda:0')",45
lstm_64_True2021031422065757,2021031508453737,"[400, 200, 500]","[1, 0, 0, 0]","[0.9757835671342685, 0.49044488977955913, 0.9861442885771543, 0.987503006012024]","[0.9782412060301507, 0.4906030150753769, 0.9869095477386934, 0.9874120603015075]","tensor([4.3626e-03, 2.4411e+00, 4.7217e-03, 1.7058e-03], device='cuda:0')","tensor([ 0.1649, 17.2060,  0.1707,  0.0551], device='cuda:0')",0

lstm_64_False2021031422062323,2021031508420505,"[50, 200, 500]","[1, 0, 0, 0]","[0.9258997995991984, 0.4882885771543086, 0.9469619238476954, 0.9307134268537074]","[0.9270603015075377, 0.48831658291457286, 0.9527386934673366, 0.9339698492462312]","tensor([0.0118, 3.5346, 0.0167, 0.0287], device='cuda:0')","tensor([ 0.8288, 27.6180,  0.6623,  0.7795], device='cuda:0')",75
lstm_64_False2021031422063636,2021031508434343,"[100, 200, 500]","[1, 0, 0, 0]","[0.955619238476954, 0.4451062124248497, 0.9557875751503006, 0.9507414829659319]","[0.9585427135678392, 0.44753768844221103, 0.9605276381909548, 0.9527889447236181]","tensor([2.0926e-03, 3.3228e+00, 2.2115e-02, 2.4771e-02], device='cuda:0')","tensor([ 0.3653, 22.2181,  0.6437,  0.3636], device='cuda:0')",75
lstm_64_False2021031422064747,2021031508442727,"[200, 200, 500]","[1, 0, 0, 0]","[0.9693627254509019, 0.5167334669338677, 0.9839559118236473, 0.9830901803607215]","[0.97, 0.5178894472361809, 0.9823115577889447, 0.9852010050251256]","tensor([2.3931e-03, 2.4561e+00, 1.3143e-03, 4.6064e-04], device='cuda:0')","tensor([ 0.2356, 16.1597,  0.1752,  0.0667], device='cuda:0')",0
lstm_64_False2021031422065757,2021031508460404,"[400, 200, 500]","[1, 0, 0, 0]","[0.9743166332665331, 0.49327054108216434, 0.9739599198396793, 0.9788937875751503]","[0.9780904522613065, 0.4928643216080402, 0.9762562814070351, 0.9814572864321608]","tensor([2.1851e-03, 2.3540e+00, 1.8287e-02, 9.2612e-03], device='cuda:0')","tensor([ 0.2019, 16.5131,  0.1986,  0.1425], device='cuda:0')",19
#"[0.9, 0, 0.05, 0.05]"
lstm_64_True2021031422091111,2021031510103737,"[50, 200, 500]","[1, 0, 0, 0]","[0.9250260521042084, 0.4904689378757515, 0.9401042084168336, 0.9380841683366733]","[0.9283417085427136, 0.49055276381909546, 0.9439698492462312, 0.9437437185929648]","tensor([0.0069, 4.3078, 0.0167, 0.0609], device='cuda:0')","tensor([ 0.8346, 35.3549,  0.8007,  0.5510], device='cuda:0')",37
lstm_64_True2021031422084848,2021031510111414,"[100, 200, 500]","[1, 0, 0, 0]","[0.9556593186372746, 0.49027655310621243, 0.9544328657314629, 0.9453587174348698]","[0.9607035175879397, 0.49092964824120605, 0.9575376884422111, 0.9498743718592965]","tensor([0.0042, 3.9456, 0.0270, 0.0338], device='cuda:0')","tensor([ 0.3261, 25.9982,  0.4915,  0.4542], device='cuda:0')",81
lstm_64_True2021031422083535,2021031510122424,"[200, 200, 500]","[1, 0, 0, 0]","[0.972565130260521, 0.28178356713426855, 0.9626132264529058, 0.9684448897795591]","[0.974070351758794, 0.27665829145728643, 0.9628643216080403, 0.9702763819095478]","tensor([3.5715e-03, 3.6809e+00, 2.1998e-02, 9.4827e-03], device='cuda:0')","tensor([ 0.2240, 26.1565,  0.3381,  0.1870], device='cuda:0')",59
lstm_64_True2021031422082222,2021031510125757,"[400, 200, 500]","[1, 0, 0, 0]","[0.9733787575150301, 0.347062124248497, 0.9815070140280561, 0.977246492985972]","[0.9772361809045226, 0.33391959798994975, 0.9822110552763819, 0.9780653266331658]","tensor([2.1558e-03, 2.6678e+00, 5.1127e-03, 3.1116e-03], device='cuda:0')","tensor([ 0.1783, 18.7089,  0.1486,  0.1011], device='cuda:0')",0

lstm_64_False2021031422091111,2021031510102626,"[50, 200, 500]","[1, 0, 0, 0]","[0.925807615230461, 0.4904689378757515, 0.9374789579158317, 0.9274268537074148]","[0.9301256281407035, 0.49055276381909546, 0.942713567839196, 0.932964824120603]","tensor([2.9124e-03, 4.2487e+00, 2.0984e-02, 7.9088e-02], device='cuda:0')","tensor([ 0.7673, 34.8657,  0.8742,  0.7682], device='cuda:0')",58
lstm_64_False2021031422084848,2021031510113030,"[100, 200, 500]","[1, 0, 0, 0]","[0.956625250501002, 0.49038877755511023, 0.9504008016032064, 0.9367094188376753]","[0.9621105527638191, 0.4908291457286432, 0.9542462311557789, 0.9380904522613065]","tensor([1.9418e-03, 3.8644e+00, 3.4594e-02, 5.6424e-02], device='cuda:0')","tensor([ 0.3108, 25.4420,  0.6553,  0.6282], device='cuda:0')",93
lstm_64_False2021031422083535,2021031510120505,"[200, 200, 500]","[1, 0, 0, 0]","[0.9723687374749499, 0.28287374749499, 0.9614428857715431, 0.9453947895791583]","[0.9730402010050251, 0.2748994974874372, 0.9615829145728643, 0.9483668341708543]","tensor([1.3616e-03, 3.6952e+00, 2.2269e-02, 5.3242e-02], device='cuda:0')","tensor([ 0.2327, 26.3694,  0.3758,  0.4622], device='cuda:0')",64
lstm_64_False2021031422082222,2021031510131414,"[400, 200, 500]","[1, 0, 0, 0]","[0.9734829659318637, 0.3321563126252505, 0.9787975951903808, 0.9735711422845691]","[0.9772613065326633, 0.31809045226130656, 0.9789698492462312, 0.9738442211055276]","tensor([1.0739e-03, 2.6692e+00, 7.8964e-03, 7.9957e-03], device='cuda:0')","tensor([ 0.1924, 18.7322,  0.1840,  0.1528], device='cuda:0')",6

lstm_128,2021031511202424,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9359559118236473, 0.5241763527054109, 0.9559278557114228, 0.9394068136272545]","[0.9409296482412061, 0.5163065326633166, 0.9634673366834171, 0.9445477386934673]","tensor([0.0049, 1.9743, 0.0157, 0.0381], device='cuda:0')","tensor([ 0.5318, 15.8218,  0.4329,  0.5266], device='cuda:0')",92
lstm_128,2021031511201111,"[100, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9583687374749499, 0.48496593186372744, 0.9559118236472945, 0.9574428857715431]","[0.9635678391959799, 0.4729145728643216, 0.96143216080402, 0.9608793969849246]","tensor([0.0027, 2.5646, 0.0235, 0.0210], device='cuda:0')","tensor([ 0.3101, 16.6007,  0.5397,  0.3073], device='cuda:0')",49
lstm_128,2021031511191717,"[200, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9717074148296593, 0.5694829659318638, 0.9603647294589178, 0.9659238476953907]","[0.9719095477386934, 0.5632412060301507, 0.9635175879396984, 0.9708040201005025]","tensor([0.0080, 2.2711, 0.0269, 0.0150], device='cuda:0')","tensor([ 0.2285, 15.0043,  0.4036,  0.1891], device='cuda:0')",27
lstm_128,2021031511190505,"[400, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9743446893787575, 0.48168336673346696, 0.9816633266533066, 0.9801603206412826]","[0.9788442211055276, 0.49105527638190954, 0.9819346733668342, 0.9814572864321608]","tensor([0.0048, 2.2984, 0.0057, 0.0044], device='cuda:0')","tensor([ 0.1571, 15.7016,  0.2079,  0.0756], device='cuda:0')",26

lstm_128_3,2021031511223232,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.94174749498998, 0.6179118236472946, 0.9591943887775551, 0.9489899799599198]","[0.9455527638190955, 0.6147738693467336, 0.9675376884422111, 0.9539195979899497]","tensor([1.6548e-03, 1.7553e+00, 1.7374e-02, 2.8117e-02], device='cuda:0')","tensor([ 0.4532, 13.5276,  0.4343,  0.4210], device='cuda:0')",95
lstm_128_3,2021031511224747,"[100, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9612344689378758, 0.5418597194388778, 0.9567855711422846, 0.9610821643286573]","[0.9684170854271357, 0.5408542713567839, 0.9608291457286432, 0.9641959798994975]","tensor([0.0041, 2.3238, 0.0248, 0.0188], device='cuda:0')","tensor([ 0.3190, 14.6010,  0.4270,  0.2897], device='cuda:0')",34
lstm_128_3,2021031511225959,"[200, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9709739478957916, 0.39916232464929857, 0.9741162324649298, 0.9692184368737475]","[0.972035175879397, 0.3851256281407035, 0.9748743718592965, 0.9712814070351758]","tensor([0.0086, 2.4381, 0.0127, 0.0123], device='cuda:0')","tensor([ 0.2625, 16.2743,  0.2507,  0.1849], device='cuda:0')",24
lstm_128_3,2021031511231818,"[400, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9756553106212424, 0.6575831663326653, 0.9784689378757515, 0.9774869739478957]","[0.9784170854271357, 0.6473115577889447, 0.9787437185929648, 0.9790201005025125]","tensor([0.0081, 2.1176, 0.0086, 0.0059], device='cuda:0')","tensor([ 0.2323, 14.5264,  0.2153,  0.0939], device='cuda:0')",19

lstm_256_3,2021031516285353,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9428336673346693, 0.4688296593186373, 0.9591022044088177, 0.9543607214428858]","[0.9451256281407036, 0.44798994974874373, 0.9644723618090453, 0.9563819095477387]","tensor([1.0087e-03, 2.1236e+00, 1.6490e-02, 1.3534e-02], device='cuda:0')","tensor([ 0.4535, 16.5397,  0.4662,  0.3518], device='cuda:0')",76
lstm_256_3,2021031516284040,"[100, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9616472945891783, 0.37688977955911823, 0.9590180360721443, 0.9627214428857716]","[0.9689447236180905, 0.37286432160804023, 0.9635929648241206, 0.9648743718592965]","tensor([2.5844e-03, 2.6530e+00, 1.9791e-02, 1.2969e-02], device='cuda:0')","tensor([ 0.3230, 16.5073,  0.3692,  0.2799], device='cuda:0')",34
lstm_256_3,2021031516282929,"[200, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9685531062124249, 0.5567935871743487, 0.962561122244489, 0.9645931863727455]","[0.9707537688442212, 0.5507286432160804, 0.964824120603015, 0.9667587939698492]","tensor([0.0134, 2.3236, 0.0256, 0.0224], device='cuda:0')","tensor([ 0.2435, 15.2989,  0.4399,  0.1945], device='cuda:0')",15
lstm_256_3,2021031516275959,"[400, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9738316633266533, 0.42333466933867736, 0.9818557114228457, 0.9812384769539079]","[0.9764824120603015, 0.43351758793969847, 0.9826130653266332, 0.9821105527638191]","tensor([0.0061, 2.2777, 0.0067, 0.0052], device='cuda:0')","tensor([ 0.1963, 15.8572,  0.2183,  0.0679], device='cuda:0')",23

lstm_512_3,2021031519132525,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9441362725450901, 0.50774749498998, 0.9620881763527054, 0.9561322645290581]","[0.9469346733668341, 0.5167336683417085, 0.9690201005025125, 0.958894472361809]","tensor([6.7992e-04, 1.9251e+00, 1.4420e-02, 1.1352e-02], device='cuda:0')","tensor([ 0.4257, 15.1704,  0.3853,  0.3160], device='cuda:0')",89
lstm_512_3,2021031516294040,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9386092184368737, 0.5597434869739479, 0.9587975951903808, 0.9537955911823647]","[0.9386683417085427, 0.550502512562814, 0.9641959798994975, 0.9558793969849246]","tensor([1.2367e-03, 1.9308e+00, 1.4465e-02, 1.4196e-02], device='cuda:0')","tensor([ 0.5583, 15.2472,  0.4378,  0.3579], device='cuda:0')",61
lstm_512_3,2021031516300101,"[100, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9562685370741483, 0.5092464929859719, 0.9578076152304609, 0.9568857715430862]","[0.9642964824120603, 0.4971105527638191, 0.9618341708542714, 0.9585175879396985]","tensor([0.0048, 2.4789, 0.0198, 0.0145], device='cuda:0')","tensor([ 0.4177, 15.4136,  0.4311,  0.3797], device='cuda:0')",28
lstm_512_3,2021031516301515,"[200, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9693026052104209, 0.6313627254509018, 0.9781082164328657, 0.9729418837675351]","[0.967462311557789, 0.6211809045226131, 0.9772361809045226, 0.977286432160804]","tensor([0.0120, 2.2204, 0.0167, 0.0084], device='cuda:0')","tensor([ 0.2513, 14.5416,  0.2056,  0.1455], device='cuda:0')",42
lstm_512_3,2021031516302525,"[400, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9759118236472946, 0.5103927855711423, 0.9899078156312625, 0.9870541082164329]","[0.979070351758794, 0.5117085427135678, 0.9890954773869347, 0.9868592964824121]","tensor([3.9927e-04, 2.1637e+00, 4.5156e-04, 3.8318e-04], device='cuda:0')","tensor([ 0.1496, 14.9361,  0.0991,  0.0533], device='cuda:0')",64

lstm_512_3,2021031608471111,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.93912625250501, 0.5152344689378757, 0.9596793587174348, 0.954997995991984]","[0.9410050251256281, 0.5290201005025126, 0.9652512562814071, 0.9569346733668341]","tensor([2.0562e-06, 3.9991e-03, 2.8697e-05, 2.8516e-05], device='cuda:0')","tensor([1.3667e-04, 3.8033e-03, 1.0578e-04, 8.5475e-05], device='cuda:0')",69

lstm_512_3oneway-hard,2021031612231414,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[1.0, 0.9999879759519038, 0.9999879759519038, 0.9999839679358717]","[1.0, 1.0, 0.9999497487437186, 1.0]","tensor([0.6937, 0.6933, 0.6938, 0.6947], device='cuda:0')","tensor([0.6921, 0.6932, 0.6935, 0.6934], device='cuda:0')",0
lstm_512_3oneway,2021031612233333,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","tensor([0.6936, 0.6932, 0.6932, 0.6932], device='cuda:0')","tensor([0.6937, 0.6933, 0.6931, 0.6928], device='cuda:0')",0
lstm_512_3True,2021031612235454,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.9395791583166333, 0.5125971943887776, 0.9602404809619238, 0.9558276553106212]","[0.9412311557788945, 0.5129899497487437, 0.9657286432160804, 0.9575628140703517]","tensor([1.6954e-06, 3.8676e-03, 2.8538e-05, 2.6629e-05], device='cuda:0')","tensor([1.3313e-04, 3.6559e-03, 1.0362e-04, 7.8364e-05], device='cuda:0')",89
lstm_512_3oneway,2021031616483232,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.6664649298597194, 0.554120240480962, 0.649995991983968, 0.6600961923847696]","[0.6630402010050251, 0.5795477386934673, 0.652964824120603, 0.6827386934673367]","tensor([0.6919, 0.6928, 0.6920, 0.6881], device='cuda:0')","tensor([0.6905, 0.6929, 0.6907, 0.6881], device='cuda:0')",19
lstm_512_3oneway-hard,2021031616485555,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.6942885771543086, 0.490561122244489, 0.6910861723446894, 0.5966613226452906]","[0.6888442211055277, 0.4897236180904523, 0.6916331658291457, 0.6097236180904523]","tensor([0.6752, 0.6934, 0.6745, 0.6738], device='cuda:0')","tensor([0.6569, 0.6936, 0.6567, 0.6681], device='cuda:0')",12
lstm_512_3oneway,2021031619221212,"[50, 200, 500]","[0.9, 0, 0.05, 0.05]","[0.560997995991984, 0.497434869739479, 0.5690340681362726, 0.6652344689378757]","[0.5949497487437186, 0.481105527638191, 0.5978894472361809, 0.6728894472361809]","tensor([0.6928, 0.6932, 0.6928, 0.6885], device='cuda:0')","tensor([0.6917, 0.6933, 0.6914, 0.6890], device='cuda:0')",14
# reuslts in the papers

lstm_128_1True,2021031821250606,"[100, 200, 1215]","[1, 0, 0, 0]","[0.956313516518532, 0.49908746381380464, 0.4901966766327008, 0.5011335516369381]","[0.9568592964824121, 0.4984924623115578, 0.49329145728643214, 0.5008291457286432]","tensor([4.5531e-07, 6.0865e-03, 4.3719e-03, 5.0146e-03], device='cuda:0')","tensor([8.9755e-05, 5.0484e-03, 5.2950e-03, 4.5742e-03], device='cuda:0')",41
lstm_128_1True,2021031821271313,"[50, 200, 1215]","[1, 0, 0, 0]","[0.9323163910753147, 0.22948115605995892, 0.7369828001166093, 0.5088873973735771]","[0.9351256281407035, 0.2235175879396985, 0.7477889447236181, 0.5076884422110552]","tensor([1.8804e-06, 4.6179e-03, 2.9005e-03, 5.0875e-03], device='cuda:0')","tensor([0.0002, 0.0045, 0.0038, 0.0043], device='cuda:0')",40
lstm_128_1True,2021031821255252,"[200, 200, 1215]","[1, 0, 0, 0]","[0.9678097097646796, 0.509502986420431, 0.4989444139361767, 0.4999986440769893]","[0.9690452261306532, 0.5094472361809045, 0.4998743718592965, 0.5]","tensor([7.1972e-06, 4.9607e-03, 4.0439e-03, 5.0116e-03], device='cuda:0')","tensor([6.7370e-05, 4.1882e-03, 5.1114e-03, 4.2449e-03], device='cuda:0')",46

lstm_128_1True,2021031911111919,"[400, 200, 1215]","[1, 0, 0, 0]","[0.9733350960332472, 0.48478315401251515, 0.22403237944149532, 0.5000013559230106]","[0.9778391959798995, 0.4879899497487437, 0.23118090452261306, 0.5]","tensor([2.6508e-06, 4.7752e-03, 4.3664e-03, 5.0242e-03], device='cuda:0')","tensor([3.4871e-05, 4.2412e-03, 4.9546e-03, 4.5906e-03], device='cuda:0')",60
lstm_128_1True,2021031910220606,"[200, 200, 1215]","[1, 0, 0, 0]","[0.9675846265449047, 0.2601731513684653, 0.45248777974386617, 0.4999972881539786]","[0.9686934673366834, 0.2790954773869347, 0.46595477386934675, 0.5]","tensor([4.7256e-06, 4.9188e-03, 3.8560e-03, 5.1824e-03], device='cuda:0')","tensor([6.7930e-05, 4.1644e-03, 4.8893e-03, 4.3459e-03], device='cuda:0')",22
lstm_128_1True,2021031910215151,"[100, 200, 1215]","[1, 0, 0, 0]","[0.952518965973112, 0.49036548904753186, 0.5, 0.5084155361658566]","[0.9570100502512563, 0.490678391959799, 0.5, 0.5078894472361809]","tensor([4.6507e-05, 6.2212e-03, 3.8303e-03, 4.6292e-03], device='cuda:0')","tensor([0.0001, 0.0052, 0.0047, 0.0043], device='cuda:0')",5
lstm_128_1True,2021031910211313,"[50, 200, 1215]","[1, 0, 0, 0]","[0.9302682693676653, 0.486124161870089, 0.5116880563521603, 0.48401027789642104]","[0.9345477386934673, 0.4861809045226131, 0.5085678391959799, 0.4876130653266332]","tensor([1.2559e-06, 4.1097e-03, 3.5703e-03, 5.2045e-03], device='cuda:0')","tensor([0.0002, 0.0040, 0.0047, 0.0042], device='cuda:0')",65

lstm_128_1True,2021031911140606,"[400, 200, 50]","[1, 0, 0, 0]","[0.9706122448979592, 0.509795918367347, 0.5, 0.636734693877551]","[0.9759547738693467, 0.5094472361809045, 0.5, 0.6256532663316583]","tensor([2.6222e-06, 4.6160e-03, 4.3015e-03, 4.2066e-03], device='cuda:0')","tensor([4.1180e-05, 4.0957e-03, 4.8679e-03, 3.8307e-03], device='cuda:0')",57
lstm_128_1True,2021031911091515,"[200, 200, 50]","[1, 0, 0, 0]","[0.9689795918367347, 0.4963265306122449, 0.5, 0.5371428571428571]","[0.9693969849246231, 0.5021859296482412, 0.5, 0.5296482412060302]","tensor([4.3260e-06, 4.5602e-03, 4.5405e-03, 4.8253e-03], device='cuda:0')","tensor([6.1282e-05, 3.8197e-03, 5.6525e-03, 4.0077e-03], device='cuda:0')",48
lstm_128_1True,2021031911092929,"[100, 200, 50]","[1, 0, 0, 0]","[0.9538775510204082, 0.4942857142857143, 0.48489795918367345, 0.48]","[0.9552010050251256, 0.49952261306532664, 0.487035175879397, 0.4696733668341709]","tensor([2.7556e-05, 4.8806e-03, 4.2155e-03, 4.8403e-03], device='cuda:0')","tensor([0.0001, 0.0039, 0.0052, 0.0045], device='cuda:0')",8
lstm_128_1True,2021031911094444,"[50, 200, 50]","[1, 0, 0, 0]","[0.9061224489795918, 0.5093877551020408, 0.5, 0.5]","[0.9258542713567839, 0.5095979899497487, 0.4944221105527638, 0.48520100502512564]","tensor([1.6901e-06, 4.4363e-03, 4.5322e-03, 5.2458e-03], device='cuda:0')","tensor([0.0003, 0.0045, 0.0058, 0.0044], device='cuda:0')",37

lstm_128_1True,2021031912442222,"[400, 200, 50]","[0, 1, 0, 0]","[0.5, 0.8330612244897959, 0.5, 0.5]","[0.5, 0.8778643216080402, 0.5, 0.5009798994974874]","tensor([4.3824e-03, 2.4013e-06, 4.8674e-03, 4.6378e-03], device='cuda:0')","tensor([0.0041, 0.0006, 0.0054, 0.0042], device='cuda:0')",66
lstm_128_1True,2021031911184040,"[200, 200, 50]","[0, 1, 0, 0]","[0.5004081632653061, 0.8493877551020408, 0.5048979591836734, 0.5]","[0.5006532663316583, 0.8642211055276382, 0.5211557788944724, 0.49982412060301507]","tensor([3.8693e-03, 5.3389e-05, 3.6920e-03, 5.0684e-03], device='cuda:0')","tensor([0.0040, 0.0008, 0.0047, 0.0043], device='cuda:0')",25
lstm_128_1True,2021031911181313,"[100, 200, 50]","[0, 1, 0, 0]","[0.5, 0.8497959183673469, 0.5963265306122449, 0.5881632653061224]","[0.49964824120603013, 0.8594974874371859, 0.611356783919598, 0.5350502512562814]","tensor([0.0049, 0.0005, 0.0036, 0.0043], device='cuda:0')","tensor([0.0049, 0.0008, 0.0044, 0.0040], device='cuda:0')",3
lstm_128_1True,2021031911175656,"[50, 200, 50]","[0, 1, 0, 0]","[0.5, 0.8183673469387756, 0.5077551020408163, 0.4963265306122449]","[0.4999246231155779, 0.843643216080402, 0.48223618090452264, 0.46949748743718595]","tensor([0.0049, 0.0006, 0.0037, 0.0053], device='cuda:0')","tensor([0.0052, 0.0010, 0.0049, 0.0043], device='cuda:0')",3

lstm_128_1True,2021031912451515,"[100, 200, 1215]","[0, 1, 0, 0]","[0.5000027118460214, 0.8658402315916502, 0.5055464030752334, 0.5216344295970875]","[0.5, 0.8626381909547739, 0.5066582914572865, 0.523391959798995]","tensor([0.0045, 0.0005, 0.0039, 0.0046], device='cuda:0')","tensor([0.0044, 0.0009, 0.0047, 0.0043], device='cuda:0')",3
lstm_128_1True,2021031912450101,"[200, 200, 1215]","[0, 1, 0, 0]","[0.47828489298377636, 0.8558633500789825, 0.4909437902115918, 0.5087050257286392]","[0.4903768844221105, 0.8632914572864322, 0.4881407035175879, 0.5082663316582915]","tensor([4.1121e-03, 6.2748e-06, 3.9144e-03, 4.9117e-03], device='cuda:0')","tensor([0.0042, 0.0008, 0.0049, 0.0041], device='cuda:0')",53
lstm_128_1True,2021031912444949,"[400, 200, 1215]","[0, 1, 0, 0]","[0.4999972881539786, 0.8629955051152196, 0.7811479244208513, 0.41232737405170133]","[0.5, 0.8711306532663317, 0.7872864321608041, 0.41716080402010053]","tensor([4.6132e-03, 1.2322e-06, 3.8559e-03, 4.6309e-03], device='cuda:0')","tensor([0.0043, 0.0007, 0.0044, 0.0042], device='cuda:0')",69
lstm_128_1True,2021031914260202,"[50, 200, 1215]","[0, 1, 0, 0]","[0.5531969274784577, 0.8436275008305029, 0.5163748042386154, 0.5096887478728958]","[0.5457788944723618, 0.8410804020100503, 0.524070351758794, 0.5081658291457286]","tensor([0.0036, 0.0009, 0.0038, 0.0051], device='cuda:0')","tensor([0.0038, 0.0010, 0.0047, 0.0042], device='cuda:0')",3
lstm_128_1_1215True,2021031914425252,"[50, 200, 1215]","[1, 0, 0, 0]","[0.9332763845668843, 0.4470532403170148, 0.4922434424173395, 0.4971030704876577]","[0.9391959798994974, 0.4449748743718593, 0.4927889447236181, 0.5015326633165829]","tensor([1.7029e-05, 4.2949e-03, 3.8566e-03, 5.4282e-03], device='cuda:0')","tensor([0.0002, 0.0040, 0.0050, 0.0042], device='cuda:0')",27
